word	raw_frequency	freq_per_m	zipf	num_letters	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C	num_phonemes
میں	7144	5446.990202432236	6.736156594103049	3	16	ہمیں, ماں, دیں, میل, مین, ملیں, میٹ, میم, میا, میچ, میز, کیں, مریں, ھیں, مڑیں, یں	1.2	3.776264753833404	0.8025158216501841	0.25	mẽ	2.0	dẽ, ẽ	1.9	3.921805771246372	1.0395906230238126	1.0	2.0	دیں(dẽ), یں(ẽ)	2.0	3.921805771246372	1.0395906230238126	1.0	3
آپ	3586	2734.1694941100227	6.436825433448723	2	25	اپ, آو, آگ, آؤ, آہ, آر, چپ, آف, آن, کپ, شپ, آس, آل, ہپ, آب, آں, آآ, آت, آپی, لپ, آڑ, آم, آپے, آء, آپس	1.0	3.49667413965049	0.5790712008455402	0.4633333333333333	aːp	39.0	aːh, ap, aːm, baːp, aːɡ, aːh, paːp, aːr, aː, aːf, aːt, ʈaːp, aːn, aːs, aːl, aː, aːb, aːn, haːp, naːp, aː, aːx, aːt, aːpi, aːd, aːd, aː, aːt, aːm, aː, aːʐ, aːd, aː, aːz, aː, aːz, aːt, aːa, aː	1.0	3.247548370562482	0.542139593182073	0.6383265856950068	28.0	اپ(ap), آگ(aːɡ), آہ(aːh), آہ(aːh), آر(aːr), آف(aːf), آن(aːn), آن(aːn), آس(aːs), آل(aːl), آب(aːb), آں(aːn), آں(aːn), آت(aːt), آت(aːt), آت(aːt), آت(aːt), آپی(aːpi), آم(aːm), آم(aːm), آء(aː), آء(aː), آء(aː), آء(aː), آء(aː), آء(aː), آء(aː), آء(aː)	1.0	3.326373029129216	0.5278385786532206	0.7486772486772487	3
نہیں	3424	2610.6515191948456	6.416748904227674	4	8	انہیں, یہیں, رہیں, وہیں, جنہیں, آہیں, تہیں, ںہیں	1.6	3.897621604741899	0.6609952316040537	0.5714285714285714	nahiːn	1.0	ʋahiːn	2.55	4.160968749175388	0.0	0.0	1.0	وہیں(ʋahiːn)	2.75	4.160968749175388	0.0	0.0	6
سے	3206	2444.4359727040523	6.388178666240686	2	29	نے, سب, اسے, سر, سی, سچ, سا, بے, اے, سن, سو, سم, سکے, جے, رے, طے, وے, کسے, جسے, سہ, ھے, تے, سچے, سڑ, سنے, ڈے, ئے, پے, سڑے	1.0	4.117003838987166	0.8751047559854765	0.3103448275862069	seː	21.0	neː, ɪseː, siː, saː, beː, eː, peː, soː, seːm, seːl, seːʈ, ɟeː, reː, seːr, teː, ʋeː, seːb, teː, ɖeː, eː, peː	1.0	4.038712271708368	0.8767832587329087	0.3619047619047619	20.0	نے(neː), اسے(ɪseː), سی(siː), سا(saː), بے(beː), اے(eː), اے(eː), سو(soː), جے(ɟeː), رے(reː), طے(teː), طے(teː), وے(ʋeː), تے(teː), تے(teː), ڈے(ɖeː), ئے(eː), ئے(eː), پے(peː), پے(peː)	1.0	4.074084717001819	0.9158960661782364	0.5789473684210527	3
کو	3029	2309.481148259693	6.363514421555415	2	40	کر, کا, جو, کس, کون, کم, رکو, کھو, آو, سو, نو, یو, او, رو, کور, شو, کود, کوڈ, ٹو, کپ, سکو, کوچ, کیو, کلو, کک, کش, کٹ, وو, بو, کوم, کوک, کوٹ, قو, ڈو, زو, چکو, ھو, کوش, پو, کڈ	1.0	3.8231570675953055	0.9167438349341112	0.2666666666666666	koː	25.0	woː, kaː, ɟoː, koːn, kʰoː, soː, noː, oː, koːr, ʃoː, koːɖ, koːc, noː, ʋoː, aoː, oː, koːm, koːk, koːʈ, qoː, ɖoː, zoː, koːʃ, oː, poː	1.0	3.665396648891385	1.0299952798157817	0.43	23.0	کا(kaː), جو(ɟoː), کون(koːn), کھو(kʰoː), سو(soː), نو(noː), نو(noː), او(oː), او(oː), او(oː), کور(koːr), شو(ʃoː), کوڈ(koːɖ), کوچ(koːc), وو(ʋoː), کوم(koːm), کوک(koːk), کوٹ(koːʈ), قو(qoː), ڈو(ɖoː), زو(zoː), کوش(koːʃ), پو(poː)	1.0	3.8203794253779018	0.8937542350075088	0.4031620553359684	3
اس	2833	2160.0396477450345	6.334461722742996	2	42	ان, اسے, اب, کس, پاس, بس, جس, اہ, اپ, اے, از, اسی, ایس, اط, دس, طاس, ار, ای, باس, مس, ام, لاس, او, ات, پس, اڑ, اگ, ساس, اج, اخ, اک, آس, اد, رس, اآ, ال, ڈاس, اسو, ناس, یس, اف, اپس	1.0	4.0419850894947285	0.8378336389285779	0.3252032520325203	ɪs	5.0	ɪn, kɪs, ɟɪs, ɪsi, ɪk	1.75	4.780523603870328	0.8212313862837018	0.2	5.0	ان(ɪn), کس(kɪs), جس(ɟɪs), اسی(ɪsi), اک(ɪk)	1.75	4.780523603870328	0.8212313862837018	0.2	2
نے	2652	2022.03499675956	6.305788667955294	2	27	سے, نہ, بے, آنے, نا, اے, نئے, نو, نل, جے, رے, طے, وے, بنے, نشے, ھے, تے, نوے, انے, سنے, ڈے, تنے, ئے, نےن, نٹ, پے, نآ	1.0	3.8313641755148455	0.8341126185311653	0.2877492877492877	neː	23.0	seː, beː, naː, eː, peː, nʌeː, noː, neːʈ, ɟeː, reː, teː, ʋeː, teː, aneː, neːk, neːɖ, ɖeː, noː, eː, neːn, peː, neːl, naː	1.0	3.5406928527239	0.7897099019101778	0.3043478260869565	25.0	سے(seː), بے(beː), نا(naː), نا(naː), اے(eː), اے(eː), نئے(nʌeː), نو(noː), نو(noː), جے(ɟeː), رے(reː), طے(teː), طے(teː), وے(ʋeː), تے(teː), تے(teː), انے(aneː), ڈے(ɖeː), ئے(eː), ئے(eː), نےن(neːn), پے(peː), پے(peː), نآ(naː), نآ(naː)	1.0	3.845165905390817	0.8397523878446634	0.3833333333333333	3
کیا	2258	1721.6270824596852	6.235939085811508	3	29	کا, گیا, دیا, کہا, یا, لیا, آیا, کیٹ, کیسا, کیپ, کتیا, نیا, کھا, کیس, کیک, ایا, میا, کیو, کتا, کیش, کیں, کیل, کما, کیٹا, کین, حیا, کٹا, کیڑا, کیم	1.0	3.960932661510985	0.946325870736021	0.2561576354679803	kjaː	4.0	kaː, jaː, kʰaː, mjaː	1.8	4.751937541044571	0.9729005025896432	0.5	4.0	کا(kaː), یا(jaː), کھا(kʰaː), میا(mjaː)	1.8	4.751937541044571	0.9729005025896432	0.5	4
تم	2173	1656.8182684609817	6.219274874543084	2	18	ہم, کم, ختم, سم, بم, تا, ام, جم, تب, مم, غم, تے, دم, گم, ضم, ظم, آم, ستم	1.1	3.89324453780277	0.8372538773595196	0.5424836601307189	tʊm	3.0	ʊm, tʊɟ, ɡʊm	1.85	3.734315981811655	0.2876220750266199	0.3333333333333333	2.0	ام(ʊm), گم(ɡʊm)	1.9	3.708821405110231	0.3494850021680094	1.0	3
وہ	1864	1421.2191681598108	6.152661056240522	2	40	نہ, وجہ, اوہ, اہ, پہ, رہ, وہی, ہہ, آہ, ءہ, وی, واہ, ون, ؤہ, وے, دہ, سہ, شہ, قہ, وڈ, فہ, حہ, وچ, ھہ, وہا, وو, أہ, بہ, ذہ, وک, ئہ, صہ, وؤ, ول, ثہ, موہ, وہج, وہو, ظہ, وہہ	1.0	3.602307851831462	0.7097129589628575	0.3666666666666666	woː	15.0	koː, ɟoː, soː, noː, oː, ʃoː, noː, ʋoː, aoː, oː, qoː, ɖoː, zoː, oː, poː	1.25	3.545786245805694	1.0441862026135444	0.961904761904762	1.0	وو(ʋoː)	1.95	3.1832451438865403	0.0	0.0	3
ہم	1811	1380.808966490031	6.140133598536618	2	39	تم, کم, اہم, ہج, ہہ, سم, ہمت, ہا, بم, ہع, ہٹ, ام, جم, ہخ, ہل, مہم, مم, غم, ہمم, ہوم, دم, ہد, ہش, گم, ہء, ہپ, ہک, فہم, ہض, ہآ, ہذ, ضم, ظم, آم, ہمس, ہڈ, ہچ, ہأ, ہں	1.0	3.6855574262540975	0.7275057455804306	0.349527665317139	ham	5.0	haː, haː, haː, haː, ha	1.75	3.1230391447537444	0.1204119982655925	0.4	12.0	ہا(haː), ہا(haː), ہا(haː), ہا(haː), ہع(haː), ہع(haː), ہع(haː), ہع(haː), ہآ(haː), ہآ(haː), ہآ(haː), ہآ(haː)	1.4	3.883368658925727	0.5012216515861466	0.0	3
کر	1776	1354.1229842552705	6.131658109665141	2	37	کو, کا, کس, کم, سر, مر, ڈر, کار, گر, فکر, کرم, ار, آر, شکر, کور, ذکر, چکر, کپ, ؤر, کرس, کک, کش, اکر, کمر, کٹ, کری, کٹر, بر, زکر, کرک, کرش, آکر, کڈ, أر, وکر, مکر, کرن	1.0	3.79953056507156	0.91403929335708	0.2132132132132132	kar	4.0	kaː, kaːr, ɡar, ar	1.8	4.800471481481901	0.7016417008789301	0.3333333333333333	4.0	کا(kaː), کار(kaːr), گر(ɡar), ار(ar)	1.8	4.800471481481901	0.7016417008789301	0.3333333333333333	3
کا	1304	994.2434524036446	5.99749273961846	2	45	کو, کیا, کر, گا, جا, کہا, کام, یا, کس, کم, سا, نا, کال, چکا, کار, کاٹ, ہا, شا, تا, سکا, کھا, کان, کاش, کپ, پا, کتا, کاک, کک, کش, قا, ٹا, کٹ, ئا, کاز, کما, پکا, کاچ, رکا, کٹا, مکا, کڈ, بکا, ہکا, ءا, کاج	1.0	4.039235413768238	1.0471720092458534	0.2111111111111111	kaː	41.0	koː, kjaː, kar, ɡaː, ɟaː, kaːm, jaː, saː, naː, kaːl, kaːr, kaːʈ, haː, ʃaː, haː, taː, kʰaː, kaːn, kaːʃ, aː, paː, laː, kaːk, haː, qaː, ʈaː, aː, xaː, aː, kaːz, haː, naː, aː, aː, aː, kaːc, aː, baː, aː, kaːɟ, ʐaː	1.0	3.795820064708306	1.0803908385005283	0.4439024390243902	45.0	کو(koː), کیا(kjaː), کر(kar), گا(ɡaː), جا(ɟaː), کام(kaːm), یا(jaː), سا(saː), نا(naː), نا(naː), کال(kaːl), کار(kaːr), کاٹ(kaːʈ), ہا(haː), ہا(haː), ہا(haː), ہا(haː), شا(ʃaː), تا(taː), کھا(kʰaː), کان(kaːn), کاش(kaːʃ), پا(paː), کاک(kaːk), قا(qaː), ٹا(ʈaː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), کاز(kaːz), کاچ(kaːc), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), کاج(kaːɟ)	1.0	3.931940921044271	1.0283458308514628	0.3898989898989899	3
مجھے	1291	984.3315161450192	5.993141390488979	4	3	مجھ, تجھے, سمجھے	1.85	4.519792503641921	0.5417921747170654	0.0	mʊɟʰeː	1.0	tʊɟʰeː	2.75	4.297188496193377	0.0	0.0	1.0	تجھے(tʊɟʰeː)	2.75	4.297188496193377	0.0	0.0	6
تھا	1206	919.5227021463154	5.963562456026692	3	7	تا, کھا, تھکا, تھک, تھام, تھاپ, جتھا	1.65	3.544427112053261	0.4098370708333328	0.0952380952380952	tʰaː	4.0	taː, kʰaː, tʰaːm, tʰaːp	1.8	3.671805771246372	0.4054460273528015	0.1666666666666666	4.0	تا(taː), کھا(kʰaː), تھام(tʰaːm), تھاپ(tʰaːp)	1.8	3.671805771246372	0.4054460273528015	0.1666666666666666	4
کرنے	988	753.3071556555221	5.8769720928101865	4	15	کرنا, کرنی, کتنے, مرنے, کہنے, کرنل, کرکے, کونے, کرانے, گرنے, کرہے, کرلے, ڈرنے, کریے, کرن	1.25	3.730469438425165	0.7307779060115848	0.1714285714285714	karneː	1.0	karnaː	1.95	5.487520194363668	0.0	0.0	1.0	کرنا(karnaː)	1.95	5.487520194363668	0.0	0.0	6
بھی	931	709.8471274446265	5.851164829203901	3	24	کبھی, ابھی, بڑی, بھیج, بھر, بی, بری, بھیڑ, بچی, بکی, بھری, بلی, بنی, بڈی, بھیگ, بھیس, بہی, بھنی, بھیک, بدی, بھئی, مبھی, بڑھی, بای	1.0	3.5629437589698	0.7493969529128964	0.2717391304347826	bʰiː	1.0	biː	1.95	4.224637829044765	0.0	0.0	1.0	بی(biː)	1.95	4.224637829044765	0.0	0.0	4
گا	896	683.1611452098662	5.834523157884684	2	28	کا, گیا, جا, یا, سا, نا, لگا, گر, ہا, شا, تا, گدا, گڈ, گرا, گاہ, گنا, گلا, گن, پا, گار, گم, قا, گز, ٹا, ئا, گال, گڑ, ءا	1.0	4.0013108898900605	0.8602303627403953	0.2936507936507936	ɡaː	31.0	kaː, ɟaː, jaː, saː, naː, ɡar, haː, ʃaː, haː, taː, aː, ɡaːh, paː, laː, ɡaːr, haː, qaː, ʈaː, aː, xaː, aː, haː, naː, aː, aː, ɡaːl, aː, aː, baː, aː, ʐaː	1.0	3.496782284977685	0.8587020354568798	0.6881720430107527	35.0	کا(kaː), جا(ɟaː), یا(jaː), سا(saː), نا(naː), نا(naː), گر(ɡar), ہا(haː), ہا(haː), ہا(haː), ہا(haː), شا(ʃaː), تا(taː), گاہ(ɡaːh), پا(paː), گار(ɡaːr), قا(qaː), ٹا(ʈaː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), گال(ɡaːl), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː)	1.0	3.7059705608074256	0.8604332158834723	0.5747899159663865	3
رہا	869	662.5748160573366	5.821234924671225	3	20	کہا, رہو, رہنا, رہ, رہتا, ہا, آرہا, خہا, کرہا, شہا, ارہا, بہا, وہا, رضا, سہا, آہا, رہت, رہن, رکا, ذہا	1.0	3.66072609969986	0.764663734184824	0.2684210526315789	rʌhaː	12.0	kʌhaː, rʌhoː, xʌhaː, ʃʌhaː, bʌhaː, ʋʌhaː, ʃʌhaː, rʌzaː, bʌhaː, sʌhaː, rʌbaː, zʌhaː	1.4	3.489133747493696	0.774117891573674	0.5303030303030303	11.0	کہا(kʌhaː), رہو(rʌhoː), خہا(xʌhaː), شہا(ʃʌhaː), شہا(ʃʌhaː), بہا(bʌhaː), بہا(bʌhaː), وہا(ʋʌhaː), رضا(rʌzaː), سہا(sʌhaː), ذہا(zʌhaː)	1.45	3.5990408920936146	0.7688709601065026	0.6181818181818182	5
کچھ	788	600.8158285997484	5.778741365712115	3	5	چھ, گچھ, کچل, کجھ, کچن	1.75	3.601754185407662	0.5113361673694192	0.2	kʊcʰ	1.0	ɡʊcʰ	2.7	3.882215148222559	0.0	0.0	1.0	گچھ(ɡʊcʰ)	2.7	3.882215148222559	0.0	0.0	4
ساتھ	750	571.8424764591514	5.757276411614259	4	8	ہاتھ, سات, ساتھی, پاتھ, باتھ, ساکھ, ساٹھ, یاتھ	1.6	3.7149736579440034	0.5960632959953425	0.25	saːtʰ	8.0	haːtʰ, saːt, saːtʰi, paːtʰ, baːtʰ, saːkʰ, saːʈʰ, jaːtʰ	1.6	3.7149736579440034	0.5960632959953425	0.25	8.0	ہاتھ(haːtʰ), سات(saːt), ساتھی(saːtʰi), پاتھ(paːtʰ), باتھ(baːtʰ), ساکھ(saːkʰ), ساٹھ(saːʈʰ), یاتھ(jaːtʰ)	1.6	3.7149736579440034	0.5960632959953425	0.25	5
یہاں	750	571.8424764591514	5.757276411614259	4	6	ہاں, وہاں, کہاں, جہاں, یہیں, یہان	1.7	4.739694264501963	0.8982267929014466	0.4	jʌhãː	3.0	ʋʌhãː, kʌhãː, ɟʌhãː	1.85	5.185507420886023	0.2233802458665919	1.0	3.0	وہاں(ʋʌhãː), کہاں(kʌhãː), جہاں(ɟʌhãː)	1.85	5.185507420886023	0.2233802458665919	1.0	6
ان	733	558.8807136594106	5.747319122863686	2	53	اس, اب, دن, اہ, بن, اپ, جان, اے, سن, از, اط, امن, این, سان, ار, ای, ام, او, کان, جن, ہان, پن, ات, ڈان, ون, اڑ, لن, مان, آن, اگ, گن, دان, اج, انا, ٹن, اخ, اک, انے, من, انچ, اد, اآ, فن, ال, رن, ادن, ین, تان, ظن, اف, خان, وان, شان	1.0	3.8268304675748426	0.758308530113469	0.2815674891146589	ɪn	7.0	ɪs, dɪn, ɟɪn, ɡɪn, ɪk, ɪnc, hn	1.65	4.07903871003654	1.1218337068387318	0.1904761904761904	6.0	اس(ɪs), دن(dɪn), جن(ɟɪn), گن(ɡɪn), اک(ɪk), انچ(ɪnc)	1.7	4.278509303672204	1.09075343349841	0.2666666666666666	2
سب	724	552.0186039419008	5.741953714419706	2	25	سے, اب, جب, سر, سی, سچ, سا, سن, سو, سم, رب, سبز, تب, شب, سبق, سیب, سہ, ئب, سبب, سبت, سڑ, آب, طب, حب, دب	1.0	4.100037043852765	0.8972324642957298	0.3266666666666666	sʌb	13.0	ɟʌb, sʌr, sʌc, sʌm, rʌb, tʌb, ʃʌb, hʌb, dʌb, sʌa, sʌz, sʌa, sʌʐ	1.35	3.741123095103007	0.8897713843895925	0.4487179487179487	9.0	جب(ɟʌb), سر(sʌr), سچ(sʌc), سم(sʌm), رب(rʌb), تب(tʌb), شب(ʃʌb), حب(hʌb), دب(dʌb)	1.55	4.122859960383207	0.8185089262079148	0.5	3
گیا	711	542.1066676832755	5.734084748952325	3	23	کیا, گا, دیا, یا, لیا, آیا, نیا, گدا, گرا, گنا, ایا, گلا, آگیا, میا, گیلا, گیس, گیٹ, گیت, اگیا, حیا, گیر, گیم, گڑیا	1.0	3.988066609385041	0.9717046463191782	0.2411067193675889	ɡajaː	2.0	najaː, hajaː	1.9	3.497439608911696	0.615224460689137	1.0	2.0	نیا(najaː), حیا(hajaː)	1.9	3.497439608911696	0.615224460689137	1.0	5
لیکن	690	526.0950783424194	5.721064238959814	4	7	لین, لیکس, لیک, لیلن, لیون, بیکن, لیکر	1.65	3.2725571139115552	0.5322393149621055	0.3333333333333333	leːkɪn	0.0		2.5			0.0	0.0		2.5			0.0	6
اسے	682	519.9954252601883	5.715999522879038	3	15	سے, اس, ارے, اے, اسی, ایسے, اڈے, کسے, جسے, ائے, اگے, انے, ابے, اسو, اسکے	1.25	4.10909448970006	1.0956709648661698	0.2761904761904762	ɪseː	3.0	seː, kɪseː, ɟɪseː	1.85	4.51684965711928	1.3232294321808482	0.3333333333333333	3.0	سے(seː), کسے(kɪseː), جسے(ɟɪseː)	1.85	4.51684965711928	1.3232294321808482	0.3333333333333333	4
اب	670	510.84594563684186	5.708289950923385	2	40	اس, ان, سب, جب, اہ, اپ, اے, ابو, از, اط, رب, ار, ای, ام, او, تب, ات, اڑ, ارب, شب, اگ, اج, ابا, ئب, باب, اخ, اک, تاب, اد, اآ, آب, ال, طب, ادب, حب, ابے, جاب, دب, ابر, اف	1.0	3.868679262662451	0.8685371386825411	0.3512820512820512	ab	29.0	ap, az, at, ar, ad, a, a, aː, at, aɟ, ax, a, ad, aː, aːb, a, al, aː, at, a, aː, aː, abr, aː, ad, af, aː, aa, aː	1.0	3.114329171125377	0.5162122439735043	0.7783251231527094	26.0	اپ(ap), از(az), اط(at), اط(at), اط(at), ار(ar), ات(at), ات(at), ات(at), اج(aɟ), اخ(ax), اد(ad), اد(ad), اد(ad), اآ(aː), اآ(aː), اآ(aː), اآ(aː), اآ(aː), اآ(aː), اآ(aː), اآ(aː), آب(aːb), ال(al), ابر(abr), اف(af)	1.0	3.555284413450647	0.5642032791145121	0.7107692307692308	2
سکتے	645	491.78452975487016	5.691774862857827	4	9	سکتا, سکتی, کتے, سکے, سنتے, سہتے, سوتے, سستے, بکتے	1.55	3.781720251056328	0.8892532684336113	0.2222222222222222	sʌkteː	5.0	sʌktaː, sʌktiː, sʌkeː, sʌsteː, bʌkteː	1.75	4.032839797158902	1.039034653518198	0.1	5.0	سکتا(sʌktaː), سکتی(sʌktiː), سکے(sʌkeː), سستے(sʌsteː), بکتے(bʌkteː)	1.75	4.032839797158902	1.039034653518198	0.1	6
طرح	630	480.3476802256871	5.68155569767614	3	3	شرح, طرز, طرخ	1.85	3.342285562126428	0.3688820313060093	0.3333333333333333	tərah	1.0	ʃərah	2.4	3.785305135214503	0.0	0.0	1.0	شرح(ʃərah)	2.6	3.785305135214503	0.0	0.0	5
صرف	628	478.8227669551295	5.680174791959756	3	6	صاف, برف, صف, ٹرف, سرف, حرف	1.7	3.3049748886511474	0.5843742662109271	0.4666666666666667	ʂɪrf	0.0		2.75			0.0	0.0		2.75			0.0	4
میرے	559	426.2132591208875	5.629626956108982	4	8	میری, میرا, تیرے, مارے, مرے, ہیرے, میرٹ, میوے	1.6	3.899395173476912	0.9327583166209998	0.1785714285714285	meːreː	4.0	meːraː, teːreː, maːreː, meːʋeː	1.8	4.056347928214961	0.8410668904790133	0.0	4.0	میرا(meːraː), تیرے(teːreː), مارے(maːreː), میوے(meːʋeː)	1.8	4.056347928214961	0.8410668904790133	0.0	6
بہت	548	417.82623613281993	5.620995706706928	3	16	بات, بہتر, بہن, بچت, بہہ, بہر, بیت, بہا, بت, بہ, بہع, بہتی, بہی, بہشت, رہت, بہے	1.2	3.5015721624323626	0.7492027452693245	0.3166666666666666	bahʊt	0.0		2.8			0.0	0.0		2.8			0.0	5
بات	544	414.7764095917045	5.617814047920739	3	24	بہت, رات, بار, باپ, لات, سات, بال, باس, باڑ, ات, باغ, بچت, بیت, باب, باتھ, باز, بت, باذ, بارت, بابت, بام, باد, جات, بای	1.0	3.734007782975953	0.7697314389716884	0.3115942028985507	baːt	29.0	baːd, raːt, baːr, baːp, laːt, saːt, baːl, baːs, haːt, baːz, baːɣ, aːt, beːt, baːb, baːtʰ, baːz, faːt, baːz, haːt, aːt, aːt, baːm, baːr, baːd, ɟaːt, taːt, aːt, baː, baːi	1.0	3.346010226365145	0.6058201527002789	0.3916256157635468	23.0	رات(raːt), بار(baːr), بار(baːr), باپ(baːp), لات(laːt), سات(saːt), بال(baːl), باس(baːs), باغ(baːɣ), بیت(beːt), باب(baːb), باتھ(baːtʰ), باز(baːz), باز(baːz), باز(baːz), باذ(baːz), باذ(baːz), باذ(baːz), بام(baːm), باد(baːd), باد(baːd), جات(ɟaːt), بای(baːi)	1.0	3.679694201230889	0.7278968659310501	0.4940711462450592	4
اپنے	543	414.0139529564256	5.617014977811406	4	5	اپنی, اپنا, اتنے, انے, اہنے	1.75	4.068791039787319	0.8650269356232135	0.4	apneː	4.0	apniː, apnaː, aːneː, aneː	1.8	4.520637369513709	0.6993949445200066	0.3333333333333333	3.0	اپنی(apniː), اپنا(apnaː), انے(aneː)	1.85	4.449691993704401	0.7950291813293993	0.3333333333333333	5
سکتا	480	365.9791849338569	5.563456385598146	4	9	سکتے, سکتی, سکا, سنتا, کتا, ستا, ٹکتا, سکھا, سستا	1.55	3.722513254813334	0.9022497764205024	0.2222222222222222	sʌktaː	6.0	sʌkteː, sʌktiː, sʌkaː, sʌtaː, sʌkʰaː, sʌstaː	1.7	3.8918039783887375	1.0318054329812043	0.2666666666666666	6.0	سکتے(sʌkteː), سکتی(sʌktiː), سکا(sʌkaː), ستا(sʌtaː), سکھا(sʌkʰaː), سستا(sʌstaː)	1.7	3.8918039783887375	1.0318054329812043	0.2666666666666666	6
دیا	446	340.0556593343753	5.531550006934701	3	21	کیا, گیا, یا, لیا, دنیا, دیں, آیا, دیتا, دینا, نیا, دیو, دعا, دین, دیے, ایا, میا, دبا, دوا, بدیا, دریا, حیا	1.0	4.213604299005905	0.9344734265011928	0.2333333333333333	diːaː	1.0	liːaː	1.95	5.09173016276519	0.0	0.0	1.0	لیا(liːaː)	1.95	5.09173016276519	0.0	0.0	5
جا	437	333.19354961686554	5.522696585192981	2	38	کا, گا, جو, یا, جب, جاؤ, جی, جس, جان, سا, نا, جاو, ہا, شا, تا, جام, جم, جے, جن, جلا, جاگ, ہجا, جاز, جج, آجا, پا, قا, ٹا, جوا, جگ, ئا, جل, جاہ, جڑ, جاب, جتا, جات, ءا	1.0	4.052745241562413	0.8959329606027528	0.2588904694167852	ɟaː	38.0	kaː, ɡaː, ɟoː, jaː, ɟiː, ɟaːn, saː, naː, haː, ʃaː, haː, taː, ɟaːm, ɟeː, aː, ɟaːɡ, ɟaːz, paː, laː, haː, qaː, ʈaː, aː, xaː, aː, ɟaːh, haː, ɟaːb, naː, aː, aː, aː, aː, ɟaːl, ɟaːt, baː, aː, ʐaː	1.0	3.61109270227349	0.9318624693155242	0.4935988620199146	41.0	کا(kaː), گا(ɡaː), جو(ɟoː), یا(jaː), جی(ɟiː), جان(ɟaːn), سا(saː), نا(naː), نا(naː), ہا(haː), ہا(haː), ہا(haː), ہا(haː), شا(ʃaː), تا(taː), جام(ɟaːm), جے(ɟeː), جاگ(ɟaːɡ), جاز(ɟaːz), پا(paː), قا(qaː), ٹا(ʈaː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), ئا(aː), جاہ(ɟaːh), جاب(ɟaːb), جات(ɟaːt), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː), ءا(aː)	1.0	3.7962933251736986	0.9109639792339126	0.4414634146341463	3
کسی	425	324.04406999351914	5.510604078272871	3	13	کس, سی, اسی, کیسی, کمی, رسی, کسے, کشی, کری, کرسی, کٹی, کلی, کڑی	1.35	3.72646122596169	0.759949988652552	0.282051282051282	kɪsi	2.0	kɪs, ɪsi	1.9	4.922780741788506	0.4173163031680462	0.0	2.0	کس(kɪs), اسی(ɪsi)	1.9	4.922780741788506	0.4173163031680462	0.0	4
ہاں	419	319.46933018184586	5.504429171188854	3	21	یہاں, وہاں, کہاں, ماں, جہاں, ہا, ہار, ہان, ہاط, ہال, ناں, ہای, ہاٹ, ہاپ, ہاک, ہاف, ہاہ, ہاد, ھاں, ہؤں, ہں	1.0	3.8145350053382754	0.9285298491633838	0.3666666666666666	hãː	7.0	mãː, haː, haː, nãː, haː, haː, hʌãː	1.65	3.489445883506936	0.690932296480848	0.0476190476190476	7.0	ماں(mãː), ہا(haː), ہا(haː), ہا(haː), ہا(haː), ناں(nãː), ھاں(hʌãː)	1.65	4.144376189608787	0.630878300032502	0.0476190476190476	4
زیادہ	413	314.8945903701727	5.49816519987896	5	0		2.4			0.0	zjaːda	0.0		2.5			0.0	0.0		2.65			0.0	6
کرنا	403	307.270024017384	5.487520194363668	4	12	کرنے, کرتا, کہنا, کرنی, کتنا, کرنل, مرنا, کرہا, کروا, کرپا, گرنا, کرن	1.4	4.000191460022463	0.9458022017815364	0.2121212121212121	karnaː	3.0	karneː, kartaː, karnal	1.85	5.054615540920541	0.752587024627565	0.0	3.0	کرنے(karneː), کرتا(kartaː), کرنل(karnal)	1.85	5.054615540920541	0.752587024627565	0.0	6
تمہیں	402	306.50756738210515	5.486441201307029	5	2	تہیں, تمھیں	1.9	3.0327301460545497	0.1505149978319906	0.0	tʊmhẽː	0.0		2.95			0.0	0.0		2.75			0.0	7
باہر	399	304.22019747626854	5.483188043909307	4	8	بار, ظاہر, بظاہر, بہر, ماہر, باار, بشہر, باہری	1.6	3.695223008557396	0.7224318865397985	0.1785714285714285	baːhər	1.0	maːhər	1.95	3.581185152558578	0.0	0.0	1.0	ماہر(maːhər)	1.95	3.581185152558578	0.0	0.0	6
