word,raw_frequency,freq_per_m,zipf,num_letters,num_phonemes,orth_density,orth_density_nbrs,OLD20,orth_nbr_zipf_m,orth_nbr_zipf_SD,orth_C,IPA,phon_density,phon_density_nbrs,PLD20,phon_nbr_zipf_m,phon_nbr_zipf_SD,phon_C,pg_density,pg_density_nbrs,PGLD20,pg_nbr_zipf_m,pg_nbr_zipf_SD,pg_C
dis,2146,1331.4389591696188,6.1243212606709605,3,3,18,"dus, mis, vis, cis, di, eis, dik, das, kis, des, dig, pis, wis, dir, his, gis, dies, did",1.1,3.6079706303679537,0.5217759144551674,0.326797385620915,dəs,27,"də, dœs, dəŋ, məs, fəs, səs, dər, ʊəs, dək, dɐs, kəs, məs, dɛs, dəx, pəs, vəs, dər, dət, həs, iəs, dʊəs, xəs, dək, dis, dəʊ, dət, dus",1.0,3.4361552297747684,0.615463355276943,0.3048433048433048,20,"dus(dœs), mis(məs), mis(məs), vis(fəs), cis(səs), dik(dək), dik(dək), das(dɐs), kis(kəs), des(dɛs), dig(dəx), pis(pəs), wis(vəs), dir(dər), dir(dər), his(həs), gis(xəs), dies(dis), did(dət), did(dət)",1.0,3.566360453458858,0.5534099439522445,0.3
moet,1699,1054.107545027578,6.022884921910075,4,3,12,"moes, moeg, moed, voet, meet, boet, soet, moe, monet, moei, moer, mont",1.4,3.562144058696985,0.7500080114218383,0.2878787878787879,mut,14,"xut, mus, mux, hut, fut, fut, but, sut, mət, vut, mu, muɪ, dut, mət",1.3,3.64632137571951,0.8947884765715965,0.3626373626373626,8,"moes(mus), moeg(mux), voet(fut), voet(fut), boet(but), soet(sut), moe(mu), moei(muɪ)",1.5,3.824205593145932,0.7298570842372336,0.3928571428571428
nou,1543,957.3207427766644,5.981057469104178,3,3,22,"nog, hou, sou, wou, gou, ou, you, bou, no, now, tou, not, kou, rou, lou, mou, dou, noue, noe, vou, nu, nov",1.0,3.914309758746352,1.0404145679592522,0.4718614718614718,nəʊ,24,"həʊ, səʊ, vəʊ, xəʊ, əʊ, bəʊ, naʊ, təʊ, wəʊ, kəʊ, xəʊ, rəʊ, ləʊ, ʃəʊ, məʊ, nəx, əʊ, nəʊz, jəʊ, ləʊ, dəʊ, nəʊə, ʃəʊ, fəʊ",1.0,3.42297318532159,0.8802923036884436,0.677536231884058,18,"hou(həʊ), sou(səʊ), wou(vəʊ), gou(xəʊ), gou(xəʊ), ou(əʊ), ou(əʊ), bou(bəʊ), now(naʊ), tou(təʊ), kou(kəʊ), rou(rəʊ), lou(ləʊ), lou(ləʊ), mou(məʊ), dou(dəʊ), noue(nəʊə), vou(fəʊ)",1.1,4.051656618805727,1.02008253502418,0.7647058823529411
hier,1472,913.2703391881076,5.960599353042509,4,3,13,"heer, vier, bier, her, hoer, dier, eier, hiep, gier, fier, tier, hiers, uier",1.35,3.650761030284168,0.6834902610307391,0.3974358974358974,hiːr,8,"hiər, fiːr, biːr, diːr, xiːr, fiːr, tiːr, hiːrs",1.6,3.555847947292441,0.7459408607839187,0.5,10,"heer(hiər), vier(fiːr), vier(fiːr), bier(biːr), dier(diːr), gier(xiːr), fier(fiːr), fier(fiːr), tier(tiːr), hiers(hiːrs)",1.5,3.7412558824478617,0.7633129265930383,0.4888888888888889
wil,1428,885.9714975275936,5.947419750481185,3,3,17,"wie, wel, wit, will, wiel, wild, wal, gil, wis, oil, pil, wip, wol, kil, uil, il, weil",1.15,3.4879268656501203,0.8214933843177853,0.213235294117647,vəl,17,"væl, vəʊ, vət, vət, vələ, vil, vəlɐ, vəlt, vɐl, xəl, vəs, pəl, və, vəp, vɔl, kəl, əl",1.15,3.5813098008843216,0.7707271784409848,0.2279411764705882,13,"wel(væl), wit(vət), wit(vət), wiel(vil), wild(vəlt), wal(vɐl), gil(xəl), wis(vəs), pil(pəl), wip(vəp), wol(vɔl), kil(kəl), il(əl)",1.35,3.4927398940766627,0.7314287937536269,0.1923076923076923
wees,1260,781.7395566419943,5.893062088158592,4,4,17,"weet, weer, lees, wens, week, fees, weens, mees, gees, wes, weeg, kees, wee, ween, bees, tees, wies",1.15,4.153322137726609,0.7415904669326652,0.3014705882352941,viəs,19,"viət, viər, liəs, viək, fiəs, viəns, miəs, viə, xiəs, viəx, kiəs, viə, viəsə, viən, vəs, biəs, tiəs, vis, iəs",1.05,3.977997573846216,0.7599013571415144,0.3099415204678362,16,"weet(viət), weer(viər), lees(liəs), week(viək), fees(fiəs), weens(viəns), mees(miəs), gees(xiəs), weeg(viəx), kees(kiəs), wee(viə), wee(viə), ween(viən), bees(biəs), tees(tiəs), wies(vis)",1.2,4.102973548324233,0.7612655036743358,0.35
net,1210,750.7181456641374,5.875476913357479,3,3,20,"nee, eet, wet, nes, let, nek, nat, vet, not, pet, nut, ney, new, et, jet, niet, bet, yet, get, ne",1.0,3.6380210623113194,0.730696461004797,0.331578947368421,nɛt,20,"bɛt, rɛt, vɛt, nɛs, lɛt, nɛ, nyt, nɐt, vɛt, fɛt, nɔt, pɛt, nœt, ɐnɛt, ɛt, jɛt, nit, bɛt, sɛt, jɛt",1.0,3.53020116555705,0.4906767888674376,0.3894736842105263,15,"wet(vɛt), wet(vɛt), nes(nɛs), let(lɛt), nat(nɐt), vet(fɛt), not(nɔt), pet(pɛt), nut(nœt), et(ɛt), jet(jɛt), jet(jɛt), niet(nit), bet(bɛt), bet(bɛt)",1.25,3.562325468710644,0.4344585205271776,0.4285714285714285
weet,1191,738.9300094925518,5.868603304523806,4,4,16,"wees, weer, eet, week, wet, heet, weeg, wee, meet, sweet, ween, beet, peet, keet, went, tweet",1.2,3.842802713308598,0.9447375775227732,0.2833333333333333,viət,20,"viəs, viər, iət, viək, vət, viə, vət, hiət, iət, vriət, viəx, viə, miət, liət, viən, biət, viətə, piət, kiət, diət",1.0,3.815856756689048,0.7711387600850166,0.3105263157894737,14,"wees(viəs), weer(viər), eet(iət), eet(iət), week(viək), heet(hiət), weeg(viəx), wee(viə), wee(viə), meet(miət), ween(viən), beet(biət), peet(piət), keet(kiət)",1.3,4.0764785059369135,0.9435184094631104,0.4395604395604395
nog,1091,676.8871875368379,5.830516293629371,3,3,17,"nou, tog, nag, oog, dog, no, now, not, bog, mog, sog, noag, nóg, nig, vog, noe, nov",1.15,3.715238499930506,0.9165670840210396,0.2941176470588235,nɔx,11,"tɔx, nɐx, dɔx, xɔx, nɔt, bɔx, mɔx, sɔx, nəx, fɔx, nɔf",1.45,3.657151268836445,0.8144428243515608,0.4181818181818181,10,"tog(tɔx), nag(nɐx), dog(dɔx), not(nɔt), bog(bɔx), mog(mɔx), sog(sɔx), nig(nəx), vog(fɔx), nov(nɔf)",1.4,3.635679116811224,0.8512210283545548,0.3777777777777777
doen,1078,668.8216206825952,5.825310303891749,4,3,14,"don, soen, doel, dien, den, doek, toen, doe, doei, doken, doene, doed, doesn, does",1.3,3.404095801406517,0.6579811920858525,0.2197802197802197,dun,17,"dɐn, dɔn, sun, dul, din, dɛn, duk, dœn, dɐn, tun, du, duɪ, dɛn, dunə, dut, dusn, dus",1.15,3.311863749307005,0.6067402421720016,0.2647058823529412,14,"don(dɔn), soen(sun), doel(dul), dien(din), den(dɛn), den(dɛn), doek(duk), toen(tun), doe(du), doei(duɪ), doene(dunə), doed(dut), doesn(dusn), does(dus)",1.3,3.4836631837141487,0.6464875595506167,0.2307692307692307
ja,1050,651.4496305349952,5.813880842110967,2,2,15,"pa, jan, jag, jas, la, wa, jo, ga, ha, je, da, sa, jg, ra, ya",1.25,3.6091824317238097,0.6753987809050661,0.4095238095238095,jɑː,14,"jɑːr, pɑː, dɑː, lɑː, vɑː, lɑː, jɑːx, xɑː, hɑː, fɑː, dɑː, sɑː, rɑː, nɑː",1.3,3.658623642938479,0.7375405194147339,0.7142857142857143,10,"pa(pɑː), la(lɑː), la(lɑː), wa(vɑː), ga(xɑː), ha(hɑː), da(dɑː), da(dɑː), sa(sɑː), ra(rɑː)",1.5,3.6278193675228714,0.6630128838723361,0.9555555555555556
dan,1032,640.2819225829668,5.806371240332221,3,3,24,"man, dae, dans, dank, don, jan, dak, den, san, das, can, dun, dal, dam, pan, dana, damn, da, dann, day, ban, an, fan, dean",1.0,3.666085922881916,0.7327347541849705,0.2282608695652173,dɐn,21,"dun, mɐn, dɔn, jɐn, din, dɐk, dɛn, sɐn, dɐs, kɐn, dœn, dɐl, dɐm, xɐn, pɐn, bɐn, mɐn, ɐn, fɐn, dɛn, ðɐn",1.0,3.504586489073754,0.7588877636234718,0.3523809523809524,17,"man(mɐn), man(mɐn), don(dɔn), jan(jɐn), dak(dɐk), den(dɛn), den(dɛn), san(sɐn), das(dɐs), can(kɐn), dun(dœn), dal(dɐl), dam(dɐm), pan(pɐn), ban(bɐn), an(ɐn), fan(fɐn)",1.05,3.830537381732104,0.7762317436181992,0.3382352941176471
word,973,603.6766576290955,5.7808043833093805,4,4,13,"woord, werd, woud, wors, wond, oord, lord, woed, bord, words, cord, world, work",1.35,3.52908592722832,0.6066543332477853,0.1538461538461538,vɔrt,14,"kɔrt, vært, vɔnt, fɔrt, bɔrt, vɔrts, pɔrt, vərt, kɔrt, vɔrlt, sɔrt, dɔrt, ʃɔrt, vɔrk",1.3,3.1237400253395067,0.4637585897416852,0.3076923076923077,8,"werd(vært), wond(vɔnt), bord(bɔrt), words(vɔrts), cord(kɔrt), cord(kɔrt), world(vɔrlt), work(vɔrk)",1.6,3.1911316331455866,0.5454180648414836,0.0714285714285714
ook,966,599.3336600921956,5.7776686694565225,3,3,16,"oor, oop, oom, rok, rook, ok, oog, kook, oos, kok, bok, lok, cook, look, hok, ooh",1.2,3.983034279125694,0.6612328299862695,0.325,ʊək,19,"ʊər, ʊəp, ʊəm, rʊək, ʊəx, kʊək, ʊəs, dək, kʊək, mək, lʊək, tək, ək, lək, ʊə, pək, dək, ʊəkə, pək",1.05,3.5333807945277225,0.7769326757893101,0.2748538011695906,12,"oor(ʊər), oop(ʊəp), oom(ʊəm), rook(rʊək), oog(ʊəx), kook(kʊək), kook(kʊək), oos(ʊəs), cook(kʊək), cook(kʊək), look(lʊək), ooh(ʊə)",1.4,4.015746636755401,0.7107456954858582,0.3636363636363636
hoe,907,562.7283951383245,5.750298830101125,3,2,27,"hou, hoef, he, hof, hoed, hoek, hoë, hoer, joe, hop, hoes, hope, ho, hol, howe, hok, zoe, moe, doe, shoe, höe, hohe, home, how, noe, soe, houe",1.0,3.4818674880661398,0.7024080146701075,0.2022792022792023,hu,19,"huf, hut, huk, hur, ju, hi, hus, hy, hɛ, huː, hœ, ʃu, zu, mu, du, ʃu, ru, nu, su",1.05,3.390263149720924,0.5109321138101952,0.327485380116959,13,"hoef(huf), hoed(hut), hoek(huk), hoer(hur), joe(ju), hoes(hus), zoe(zu), moe(mu), doe(du), shoe(ʃu), shoe(ʃu), noe(nu), soe(su)",1.25,3.417964715748117,0.5887936560202871,0.3461538461538461
julle,899,557.7649693818674,5.746451234774257,5,4,1,julie,1.95,3.5708427934246725,0.0,0.0,jœlə,1,jœl,1.95,3.9066348953478656,0.0,0.0,0,,2.0,,,0.0
goed,859,532.9478405995818,5.726684706872272,4,3,13,"god, hoed, moed, goud, good, voed, woed, goey, goes, gloed, goede, goeds, doed",1.35,3.542415043325901,0.6471342783006452,0.2051282051282051,xut,17,"mut, xɔt, hut, mut, xrut, xɐt, fut, fut, but, xɐt, sut, vut, xus, xlut, xuts, dut, xət",1.15,3.576674500302245,0.612834551010548,0.3014705882352941,11,"god(xɔt), hoed(hut), moed(mut), moed(mut), voed(fut), voed(fut), woed(vut), goes(xus), gloed(xlut), goeds(xuts), doed(dut)",1.45,3.654522235249989,0.6931458529719168,0.3636363636363636
laat,843,523.0209890866676,5.718519117665771,4,3,10,"haat, laai, maat, laas, laag, baat, last, laan, naat, lat",1.5,3.5246535090627766,0.6245953005099337,0.2888888888888888,lɑːt,13,"hɑːt, mɑːt, lɑː, lɑː, rɑːt, lɑːs, dɑːt, sɑːt, lɑːx, bɑːt, lɑːn, nɑːt, lɑːr",1.35,3.649455239098494,0.5408798800072763,0.4487179487179487,7,"haat(hɑːt), maat(mɑːt), laas(lɑːs), laag(lɑːx), baat(bɑːt), laan(lɑːn), naat(nɑːt)",1.65,3.598174174875585,0.6235449428032729,0.4285714285714285
sê,797,494.4812909870392,5.694149864437141,2,2,7,"hê, lê, nê, st, ss, sg, sa",1.65,4.129046312282976,0.7828977971781427,0.4285714285714285,seː,8,"heː, leː, neː, seɪ, sɜː, sɑː, sɔː, siː",1.6,3.91964964655856,0.8696431800721532,0.3214285714285714,4,"hê(heː), lê(leː), nê(neː), sa(sɑː)",1.8,4.461002079870539,0.8518146291392727,0.5
hierdie,796,493.86086276748216,5.6936046107786975,7,5,1,hiedie,2.6,3.09372153870501,0.0,0.0,hirdi,1,hidi,2.5,3.09372153870501,0.0,0.0,1,hiedie(hidi),2.85,3.09372153870501,0.0,0.0
soos,781,484.55443947412505,5.685342576918329,4,4,9,"soms, oos, boos, roos, soon, doos, sous, soor, loos",1.55,3.3366421135743605,0.5041138853137886,0.3333333333333333,sʊəs,9,"səs, ʊəs, bʊəs, rʊəs, sʊən, əʊəs, dʊəs, sʊər, lʊəs",1.55,3.306770412208518,0.4457703468355349,0.4722222222222222,7,"oos(ʊəs), boos(bʊəs), roos(rʊəs), soon(sʊən), doos(dʊəs), soor(sʊər), loos(lʊəs)",1.65,3.221757333342388,0.3853253697622606,0.5238095238095238
of,729,452.2921720571538,5.655419071359003,2,2,17,"ou, oë, hof, oh, ok, on, rof, lof, if, off, ov, óf, dof, tof, os, pof, or",1.15,3.690244234498919,0.7015752726005694,0.3235294117647059,ɔf,15,"hɔf, ɔ, ɔk, ɔn, rɔf, lɔf, əf, dɔf, tɔf, tɔf, ɔt, ɔs, pɔf, ɔr, nɔf",1.25,3.405893567796906,0.6408826228502758,0.4,13,"hof(hɔf), oh(ɔ), ok(ɔk), on(ɔn), rof(rɔf), lof(lɔf), if(əf), dof(dɔf), tof(tɔf), tof(tɔf), os(ɔs), pof(pɔf), or(ɔr)",1.0,3.500232340836272,0.6380997718262265,0.3846153846153846
nee,726,450.4308873984824,5.653628163741122,3,3,21,"net, gee, neem, mee, nene, see, tee, neer, nes, nek, neef, nege, vee, wee, ney, new, kee, lee, noe, newe, ne",1.0,3.919270164107282,0.8846728563761284,0.2428571428571428,niə,27,"xiə, niəm, miə, miə, hiə, siə, tiə, niər, viə, ʃiə, niəf, nʊə, liə, fiə, viə, riə, ɔniə, tiə, jiə, nit, kiə, ziə, liə, nis, ni, fiə, liə",1.0,3.577493062249092,0.7909180870534331,0.4843304843304843,17,"gee(xiə), neem(niəm), mee(miə), mee(miə), see(siə), tee(tiə), tee(tiə), neer(niər), neef(niəf), vee(fiə), vee(fiə), wee(viə), wee(viə), kee(kiə), lee(liə), lee(liə), lee(liə)",1.05,3.9286565341718953,0.7903811846983271,0.6397058823529411
maak,712,441.74489232468255,5.645171536677886,4,3,18,"raak, saak, maal, mark, taak, maat, smaak, maan, maag, vaak, mak, waak, maik, haak, kaak, mank, naak, maakt",1.1,3.649095495276762,0.6808479658763383,0.2745098039215686,mɑːk,16,"rɑːk, sɑːk, mɑːl, tɑːk, mɑːt, smɑːk, mɑːn, mɑːx, fɑːk, mɑːkə, vɑːk, hɑːk, mɑːr, kɑːk, nɑːk, mɑːkt",1.2,3.689852374284128,0.6703954681886952,0.3416666666666667,14,"raak(rɑːk), saak(sɑːk), maal(mɑːl), taak(tɑːk), maat(mɑːt), smaak(smɑːk), maan(mɑːn), maag(mɑːx), vaak(fɑːk), waak(vɑːk), haak(hɑːk), kaak(kɑːk), naak(nɑːk), maakt(mɑːkt)",1.3,3.740933832601169,0.6961534965923873,0.3956043956043956
dink,696,431.8180408117682,5.635300782651591,4,4,10,"drink, ding, dank, dik, ink, sink, dino, dick, pink, bink",1.5,3.629770303613229,0.7481292913660769,0.1777777777777777,dəŋk,10,"drəŋk, dəŋə, dəŋ, dɐŋk, dək, əŋk, səŋk, dək, pəŋk, bəŋk",1.5,3.683761512071141,0.8662969919764392,0.2,11,"drink(drəŋk), ding(dəŋ), dank(dɐŋk), dik(dək), dik(dək), ink(əŋk), sink(səŋk), dick(dək), dick(dək), pink(pəŋk), bink(bəŋk)",1.45,3.6012066658594235,0.7498893522149085,0.109090909090909
oor,665,412.584766005497,5.615513188344133,3,3,24,"ook, voor, hoor, oop, oom, oog, for, koor, oos, jor, oord, cor, oer, our, noor, ooh, soor, mor, por, goor, door, boor, or, vor",1.0,3.6095853635307846,0.9123574103094292,0.2463768115942029,ʊər,22,"ʊək, fʊər, hʊər, ʊəp, iər, ʊəm, pər, ʊəx, kʊər, ʊərə, dər, ʊəs, əʊər, ʊərt, dər, nʊər, ʊə, sʊər, ʊərɐ, xʊər, dʊər, bʊər",1.0,3.83328861499541,0.919817348327725,0.264069264069264,15,"ook(ʊək), voor(fʊər), hoor(hʊər), oop(ʊəp), oom(ʊəm), oog(ʊəx), koor(kʊər), oos(ʊəs), oord(ʊərt), noor(nʊər), ooh(ʊə), soor(sʊər), goor(xʊər), door(dʊər), boor(bʊər)",1.25,3.867170414791608,1.0247549460336316,0.4095238095238095
waar,617,382.8042114667544,5.582976707074271,4,3,13,"jaar, paar, swaar, vaar, waag, raar, naar, waai, waak, waan, baar, gaar, war",1.35,3.745436729730903,0.7576822062390929,0.3461538461538461,vɑːr,15,"jɑːr, pɑːr, vɑːrə, fɑːr, vɑːx, vɑː, rɑːr, nɑːr, vɑːk, vɑːn, vɑːrt, bɑːr, mɑːr, xɑːr, lɑːr",1.25,3.668769855888767,0.7204163323852206,0.4095238095238095,10,"jaar(jɑːr), paar(pɑːr), vaar(fɑːr), waag(vɑːx), raar(rɑːr), naar(nɑːr), waak(vɑːk), waan(vɑːn), baar(bɑːr), gaar(xɑːr)",1.5,3.784278084140048,0.7620078552332055,0.5333333333333333
alles,604,374.7386446125116,5.573728481662161,5,4,4,"alle, arles, malles, aller",1.8,3.6756251203601664,0.7796622790499578,0.1666666666666666,ɐləs,6,"ɐlə, ɐls, ɐləm, mɐləs, ɐnəs, ɐlər",1.7,3.632172257640439,0.7731848767117062,0.2666666666666666,3,"alle(ɐlə), malles(mɐləs), aller(ɐlər)",1.85,3.651855476320104,0.8990204161122634,0.3333333333333333
meer,594,368.53436241694016,5.566477988022222,4,4,22,"weer, heer, keer, leer, eer, mee, deer, seer, neer, mees, meter, beer, meen, meet, veer, teer, peer, smeer, meel, maer, meier, moer",1.0,3.941840558594308,0.7710295021970188,0.341991341991342,miər,24,"viər, hiər, kiər, liər, miə, iər, miə, diər, siər, liər, niər, miəs, piər, liər, biər, miən, miət, fiər, tiər, piər, miərə, smiər, miəl, miərɐ",1.0,3.9364307580898497,0.69616072449891,0.4239130434782608,22,"weer(viər), heer(hiər), keer(kiər), leer(liər), leer(liər), leer(liər), eer(iər), mee(miə), mee(miə), deer(diər), seer(siər), neer(niər), mees(miəs), beer(biər), meen(miən), meet(miət), veer(fiər), teer(tiər), peer(piər), peer(piər), smeer(smiər), meel(miəl)",1.0,4.170499913608097,0.7177717685417393,0.5021645021645021
iets,588,364.8117930995973,5.562068869117168,4,3,2,"fiets, niets",1.9,3.332282166064841,0.5395906230238126,1.0,its,4,"fits, itsi, iəs, nits",1.8,3.288259351300921,0.3985528957786326,0.1666666666666666,2,"fiets(fits), niets(nits)",1.9,3.332282166064841,0.5395906230238126,1.0
hou,581,360.4687955626974,5.556867675431359,3,3,28,"nou, hoe, sou, wou, gou, ou, you, hof, bou, hoë, hout, tou, hop, hu, kou, thou, ho, chou, hol, rou, lou, hok, mou, hour, how, dou, vou, houe",1.0,3.8456676579358127,0.9732356927641984,0.335978835978836,həʊ,28,"nəʊ, səʊ, vəʊ, xəʊ, əʊ, bəʊ, həʊt, təʊ, wəʊ, kəʊ, nəʊ, həm, xəʊ, rəʊ, ləʊ, həs, ʃəʊ, məʊ, hən, əʊ, jəʊ, ləʊ, həʊr, haʊ, dəʊ, ʃəʊ, fəʊ, həʊə",1.0,3.295606295919891,0.7152186432144632,0.5582010582010583,23,"nou(nəʊ), nou(nəʊ), sou(səʊ), wou(vəʊ), gou(xəʊ), gou(xəʊ), ou(əʊ), ou(əʊ), bou(bəʊ), hout(həʊt), tou(təʊ), kou(kəʊ), chou(xəʊ), chou(xəʊ), rou(rəʊ), lou(ləʊ), lou(ləʊ), mou(məʊ), hour(həʊr), how(haʊ), dou(dəʊ), vou(fəʊ), houe(həʊə)",1.0,3.9727358655288976,1.1073775199014089,0.5335968379446641
sou,562,348.68065939111176,5.54242785861009,3,3,24,"nou, hou, wou, gou, ou, son, you, bou, sop, sout, tou, kou, sot, som, soul, rou, lou, sog, mou, sous, stu, dou, vou, soe",1.0,3.847711551821224,0.9549511127647288,0.3985507246376811,səʊ,31,"nəʊ, həʊ, vəʊ, sət, xəʊ, əʊ, səŋ, bəʊ, sən, səs, səʊt, təʊ, səx, wəʊ, kəʊ, nəʊ, səʊl, xəʊ, rəʊ, ləʊ, ʃəʊ, məʊ, səf, səʊs, əʊ, səp, jəʊ, ləʊ, dəʊ, ʃəʊ, fəʊ",1.0,3.523035354709141,0.8111372404108027,0.4967741935483871,20,"nou(nəʊ), nou(nəʊ), hou(həʊ), wou(vəʊ), gou(xəʊ), gou(xəʊ), ou(əʊ), ou(əʊ), bou(bəʊ), sout(səʊt), tou(təʊ), kou(kəʊ), soul(səʊl), rou(rəʊ), lou(ləʊ), lou(ləʊ), mou(məʊ), sous(səʊs), dou(dəʊ), vou(fəʊ)",1.0,4.147906878620772,1.0884997874993882,0.7105263157894737
bly,562,348.68065939111176,5.54242785861009,3,4,8,"ly, boy, bely, blyk, gly, blye, vly, bl",1.6,3.5300864504246303,0.4577354295004158,0.1428571428571428,blɛɪ,11,"lɛɪ, lɛɪ, bəlɛɪ, blɛɪk, bluɪ, xlɛɪ, blɛɪə, blɛs, flɛɪ, blɑɪ, brɛɪ",1.45,3.4912316419820715,0.4777233026872771,0.1272727272727272,7,"ly(lɛɪ), ly(lɛɪ), bely(bəlɛɪ), blyk(blɛɪk), gly(xlɛɪ), blye(blɛɪə), vly(flɛɪ)",1.65,3.693224378275296,0.4495208345641918,0.2857142857142857
niks,556,344.9580900737689,5.537766334623086,4,4,4,"fiks, nieks, wiks, nies",1.8,2.867949041957024,0.1303498117730636,0.3333333333333333,nəks,4,"səks, fəks, niks, vəks",1.8,3.0426915430410286,0.2868702342745544,0.5,3,"fiks(fəks), nieks(niks), wiks(vəks)",1.85,2.8930348749290222,0.1419069008497054,0.3333333333333333
kry,545,338.1333796586404,5.529088045317671,3,4,5,"ry, vry, kryt, kru, ky",1.75,3.4722795447754367,0.8323219197834739,0.2,krɛɪ,6,"rɛɪ, frɛɪ, krɛɪt, krɑɪ, brɛɪ, kɛɪ",1.7,3.359014877819702,0.800902140732358,0.2666666666666666,4,"ry(rɛɪ), vry(frɛɪ), kryt(krɛɪt), ky(kɛɪ)",1.8,3.642176545209038,0.8494850021680094,0.3333333333333333
wie,507,314.5571073154691,5.497699502374365,3,2,18,"wil, eie, wit, we, wee, wye, wiel, wieg, wis, wies, wife, pie, uie, wip, ie, bie, rie, kie",1.1,3.525623158165282,0.8236503450209058,0.2352941176470588,vi,18,"viə, di, viɐ, viə, hi, vil, vix, vis, və, li, pi, i, bi, ri, ti, ni, ki, fi",1.1,3.2219190127434354,0.4143503247611992,0.4640522875816993,12,"we(viə), we(viə), wee(viə), wee(viə), wiel(vil), wieg(vix), wies(vis), pie(pi), ie(i), bie(bi), rie(ri), kie(ki)",1.4,3.347984248908959,0.4768510829383193,0.1969696969696969
man,502,311.4549662176835,5.493395260186048,3,3,26,"dan, mag, mans, jan, min, mal, max, san, maan, can, mam, maj, mas, mak, pan, many, mao, ban, mann, manu, an, mean, fan, mank, myn, mon",1.0,3.563237120138138,0.82885573387826,0.2246153846153846,mɐn,24,"dɐn, mɐx, mɐnə, mɐns, jɐn, mən, mɐl, sɐn, kɐn, mɐm, xɐn, mɐj, mɐs, mɐk, pɐn, dɐn, bɐn, ɐmɐn, ɐn, mɐx, fɐn, mɔn, mɐnɐ, ðɐn",1.0,3.3990661135946723,0.6444335678095732,0.286231884057971,19,"dan(dɐn), dan(dɐn), mag(mɐx), mag(mɐx), mans(mɐns), jan(jɐn), min(mən), mal(mɐl), san(sɐn), can(kɐn), mam(mɐm), maj(mɐj), mas(mɐs), mak(mɐk), pan(pɐn), ban(bɐn), an(ɐn), fan(fɐn), mon(mɔn)",1.0,3.9750193216365473,0.9917051015191896,0.3333333333333333
weer,499,309.59368155901205,5.490792088664419,4,4,20,"wees, weet, meer, heer, keer, leer, eer, week, deer, sweer, seer, weier, neer, beer, weeg, wee, veer, teer, ween, peer",1.0,4.387491361205588,0.791964006926612,0.431578947368421,viər,23,"viəs, viət, miər, hiər, kiər, liər, iər, viək, diər, siər, liər, viərɐ, niər, viə, piər, liər, biər, viəx, viə, fiər, tiər, viən, piər",1.0,4.217678147881811,0.7838419558086356,0.4782608695652174,22,"wees(viəs), weet(viət), meer(miər), heer(hiər), keer(kiər), leer(liər), leer(liər), leer(liər), eer(iər), week(viək), deer(diər), seer(siər), neer(niər), beer(biər), weeg(viəx), wee(viə), wee(viə), veer(fiər), teer(tiər), ween(viən), peer(piər), peer(piər)",1.0,4.362683583478925,0.8206280226047601,0.5238095238095238
kyk,486,301.5281147047692,5.479327812303322,3,4,7,"lyk, ryk, kok, wyk, kk, kak, ky",1.65,3.6545098755875,0.8958965899523522,0.3333333333333333,kɛɪk,7,"lɛɪk, rɛɪk, rɛɪk, vɛɪk, ɛɪk, ɛɪk, kɛɪ",1.65,3.5016203893882576,0.8225958161755229,0.6190476190476191,5,"lyk(lɛɪk), ryk(rɛɪk), ryk(rɛɪk), wyk(vɛɪk), ky(kɛɪ)",1.75,4.119649206871681,0.8573666072161679,0.5
deur,471,292.22169141141217,5.465712450169924,4,4,9,"deer, duur, der, deure, deug, geur, keur, dear, beur",1.55,3.5113195322355293,0.5191191276784358,0.1666666666666666,døər,9,"diər, dər, døərə, døəx, xøər, dər, køər, dʊər, bøər",1.55,3.2957558040971837,0.4412519218322036,0.2222222222222222,8,"deer(diər), der(dər), der(dər), deure(døərə), deug(døəx), geur(xøər), keur(køər), beur(bøər)",1.6,3.5258905319688467,0.487503293509372,0.1785714285714285
praat,468,290.36040675274074,5.462937396115153,5,4,1,praag,1.95,3.491661547377048,0.0,0.0,prɑːt,4,"rɑːt, prɑːx, xrɑːt, drɑːt",1.8,3.365200195881658,0.4018734006207001,0.5,1,praag(prɑːx),1.95,3.491661547377048,0.0,0.0
waarom,467,289.7399785331836,5.462008423607141,6,5,3,"daarom, waarop, warom",2.25,3.807799202636581,0.7715541004939144,0.0,vɑːrɔm,2,"dɑːrɔm, vɑːrɔp",2.3,4.315353032434357,0.3465702303376474,0.0,2,"daarom(dɑːrɔm), waarop(vɑːrɔp)",2.35,4.315353032434357,0.3465702303376474,0.0
tog,461,286.0174092158408,5.456392468430677,3,3,18,"nog, tot, to, oog, dog, tou, tom, bog, ton, tong, too, mog, sog, top, tov, tof, trog, vog",1.1,3.6084302204105736,0.824268548313173,0.3790849673202614,tɔx,16,"nɔx, tɔt, dɔx, xɔx, tɔm, bɔx, tɔn, tɔŋ, mɔx, sɔx, nɔx, tɔp, tɔf, tɔf, trɔx, fɔx",1.2,3.356532000379504,0.6099360840929131,0.3916666666666666,17,"nog(nɔx), nog(nɔx), tot(tɔt), dog(dɔx), tom(tɔm), bog(bɔx), ton(tɔn), tong(tɔŋ), mog(mɔx), sog(sɔx), top(tɔp), tov(tɔf), tov(tɔf), tof(tɔf), tof(tɔf), trog(trɔx), vog(fɔx)",1.15,3.581859518406717,1.0164104651841988,0.3161764705882353
